MapName,PlayerName,Team,EmblemForeground,EmblemBackground,PrimaryColor,SecondaryColor,TertiaryColor,QuaternaryColor,Timestamp,GameTimeMs,X,Y,Z,FacingYaw,FacingPitch,IsCrouching,IsAirborne,CurrentWeapon
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:29:50.436,3,17.2914,-1.8271,0.1579,0.9993,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:29:52.447,2014,16.9000,-0.1809,0.1819,0.2929,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:29:54.457,4024,14.6117,2.5767,0.1665,0.7260,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:29:56.469,6036,12.0715,1.2280,-0.5943,-0.9492,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:29:58.477,8044,9.6442,1.1684,-1.0001,0.9829,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:00.495,10062,6.6642,2.8407,-0.6113,0.1552,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:02.507,12074,3.6904,2.0375,0.1539,-0.8868,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:04.528,14095,4.7830,3.5292,0.1504,-0.7031,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:06.540,16107,6.8112,2.4122,-0.6391,0.1987,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:08.551,18118,9.2818,0.8798,-1.0013,-0.9867,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:16.611,26178,-13.1281,-1.4860,0.1755,0.9505,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:18.629,28197,-12.7396,2.4884,0.1562,0.7737,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:20.651,30219,-10.4231,0.9432,-0.7411,-0.8114,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:22.671,32238,-7.8645,1.3223,-1.0003,0.9998,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:24.681,34248,-9.9283,4.3403,-0.7271,0.9334,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:26.690,36257,-13.1045,6.3698,0.1674,0.0853,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:28.706,38273,-17.0775,5.3034,0.1418,-0.9791,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:30.715,40282,-17.3020,2.5080,0.1566,-0.0057,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:32.737,42304,-16.4782,3.1049,0.1528,0.9487,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:34.746,44313,-16.3182,5.6088,0.1512,-0.7598,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:36.761,46328,-16.2289,7.5085,0.1820,-0.9116,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:38.782,48349,-17.3675,3.2394,0.1819,-0.9984,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:40.793,50360,-18.8913,-0.2632,0.1183,-0.2512,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:42.820,52387,-19.2150,-3.9127,0.1563,-0.8510,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:44.832,54399,-17.2595,-6.4069,0.1183,0.9985,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:46.841,56408,-17.4287,-6.4870,0.1501,1.0000,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:48.855,58422,-16.8637,-3.7634,0.1723,0.8690,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:50.867,60435,-17.0945,-0.2025,0.1824,0.5415,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:52.889,62456,18.7088,-3.3836,0.1747,-0.8076,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:30:54.899,64466,16.5671,-4.4116,0.1555,-0.5803,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:02.953,72520,1.3042,-1.7040,-0.4539,-0.5591,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:04.979,74546,-0.6685,-4.7199,0.0135,-0.2283,-0.6490,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:06.989,76556,-4.6986,-4.5298,0.1617,0.0372,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:09.002,78569,-8.6185,-4.4767,0.1663,0.4525,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:11.015,80582,-12.7504,-4.3369,0.3891,0.2730,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:13.029,82597,-16.6387,-3.7702,0.1558,0.9988,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:15.050,84617,-18.6334,-1.4487,0.1486,-0.0969,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:17.058,86625,-19.6210,-1.7946,0.1599,0.4943,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:19.068,88636,-17.6241,-2.9604,0.1471,0.9949,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:21.083,90650,-18.7879,-1.2930,0.1425,0.5708,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:23.094,92661,-17.7442,-1.8091,0.1834,-0.6204,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:25.114,94681,-17.3672,-0.4412,0.1476,-0.9976,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:27.126,96693,-19.5070,-2.8328,0.1298,-0.0719,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:29.140,98707,-16.9234,-3.9966,0.1510,0.9979,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:31.149,100716,-16.4036,-2.7341,0.1708,0.6640,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:33.166,102733,-17.7340,-1.7839,0.1509,0.8042,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:35.177,104744,-18.6238,-0.2546,0.1632,0.0483,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:37.194,106761,19.7847,-1.2275,0.1825,-0.8789,1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:39.203,108770,18.7412,-4.7810,0.1553,-0.9487,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:41.215,110782,19.8576,-3.9075,0.1393,-0.7288,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:43.224,112791,19.2432,-0.3663,0.2627,0.4314,1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:45.238,114806,-18.3423,-1.5518,0.1423,0.7086,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:51.292,120859,-5.9108,-2.0448,0.1684,0.6573,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:53.302,122869,-6.3713,-3.9633,0.1423,0.6204,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:55.315,124882,-6.5985,-4.5288,0.1806,0.3253,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:57.336,126903,-2.8276,-4.7892,0.1720,-0.5318,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:31:59.346,128914,0.7340,-6.4796,-0.4517,0.0569,0.9743,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:01.358,130926,2.2559,-7.4495,-0.3868,0.9630,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:03.375,132942,-0.5763,-5.4094,-0.1029,-0.0376,-0.5342,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:05.384,134952,-3.7539,-3.9348,0.1336,-0.6827,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:07.397,136964,-6.1635,-4.3007,0.1443,0.5220,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:09.417,138984,-9.0589,-5.7728,0.1398,0.9244,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:11.434,141001,-10.5391,-4.7913,0.1412,-0.0640,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:13.445,143012,-12.3489,-6.2048,0.2594,0.3134,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:15.460,145027,-14.4445,-4.6396,0.1623,0.5286,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:23.513,153081,-13.0770,0.1958,0.1791,-0.9865,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:25.523,155090,-11.8682,-3.0208,0.1821,0.1939,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:27.532,157099,-9.7647,-0.3094,-0.9939,0.5401,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:29.560,159127,-7.0783,-2.4846,-0.9746,-0.2940,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:31.571,161138,-4.5742,-2.9656,-0.5291,0.7897,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:33.582,163149,-2.4008,-4.6900,0.1823,-0.7663,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:41.647,171214,14.9180,-2.5237,0.1541,-0.9541,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:43.660,173227,12.1659,-1.5332,-0.4895,0.9930,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:45.670,175237,9.4817,0.2309,-0.9732,-0.8050,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:47.680,177247,11.0162,-3.3652,-0.9994,-0.4104,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:49.691,179258,12.2619,-6.4200,0.1321,-0.1007,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:51.709,181276,12.4646,-9.9077,0.4853,0.9734,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:53.729,183296,10.0540,-9.7774,1.3811,0.8500,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:55.738,185305,9.4587,-9.0521,1.7858,0.8849,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:57.749,187316,8.4256,-9.1059,2.2554,0.2956,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:32:59.759,189326,5.2564,-8.3897,3.8641,-0.2619,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:01.781,191348,2.5580,-7.6707,3.8174,0.9238,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:03.798,193365,2.0333,-5.7499,-0.3708,-0.6279,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:05.810,195378,1.7287,-6.3672,-0.4659,-0.9709,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:07.827,197394,-1.5355,-4.5276,0.1673,0.2738,-1.5708,False,True,Sniper Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:09.839,199406,-4.1710,-2.9010,-0.1102,0.5765,-1.5708,False,True,Sniper Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:17.902,207470,19.8710,-1.6143,0.1652,0.0330,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:19.913,209480,-17.5120,0.2669,0.1749,-0.9735,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:21.924,211491,-17.0641,3.9396,0.1342,-0.1115,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:23.948,213515,-15.2648,4.1414,0.1561,-0.2982,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:25.964,215531,-17.0385,3.6077,0.1784,0.9180,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:27.979,217546,-14.3539,5.2427,0.1425,-0.6551,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:29.991,219558,-16.6174,4.3908,0.1414,0.2428,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:32.000,221568,-12.8073,5.2063,0.1784,0.4546,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:34.015,223582,-9.0865,6.3187,0.1968,-0.4109,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:36.030,225598,-7.4091,5.2707,1.4451,-0.6802,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:38.040,227608,-7.2389,5.2408,1.4568,-0.8680,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:40.054,229621,-9.0605,1.1244,1.8814,-0.6700,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:46.103,235671,-5.0050,-5.6128,0.1949,0.9780,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:48.113,237680,-7.3595,-4.6774,0.1823,0.5757,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:50.123,239690,-9.9567,-6.2776,0.1827,-0.1707,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:52.135,241702,-13.7260,-6.0734,1.2178,0.5438,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:54.146,243713,-16.4514,-3.4171,1.7442,0.9991,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:56.163,245730,-17.4718,-1.4665,0.1287,-0.6209,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:33:58.177,247744,-16.6151,-2.1775,0.1543,0.3438,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:00.192,249759,-16.4415,-3.8586,0.1595,-0.9063,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:02.202,251769,-12.7464,-4.3813,0.5421,-0.0092,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:04.214,253781,-11.8399,-6.1933,0.1564,0.9897,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:06.233,255800,-14.8520,-4.1454,0.1595,0.1251,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:08.243,257810,-17.3777,-1.4123,0.1609,0.9527,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:10.255,259823,-18.3042,2.4575,0.1306,0.2362,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:12.264,261832,-17.0013,3.8358,0.1785,-0.7731,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:14.284,263851,-17.1927,-0.0863,0.1528,-0.9987,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:16.305,265872,-17.4476,-4.0960,0.1756,-0.8272,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:18.315,267883,-17.0530,-2.9621,0.1577,0.9075,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:20.328,269895,-19.3431,-0.3091,0.1419,-0.1544,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:22.338,271906,-18.9696,-0.8574,0.1791,0.8827,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:24.349,273916,-19.4083,-0.4183,0.1386,0.2373,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:26.365,275932,-18.7013,-0.5755,0.1796,0.1338,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:28.375,277942,-18.7013,-0.5755,0.1796,0.1338,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:30.389,279956,-18.7013,-0.5755,0.1796,0.1338,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:38.447,288015,-13.9103,-4.6166,0.1767,0.2292,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:40.456,290024,-17.1685,-3.7658,0.1786,0.8177,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:42.474,292041,-19.2978,-1.0012,0.1828,0.9981,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:44.490,294057,-19.1045,-0.6718,0.1626,0.1148,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:46.500,296067,-18.5432,0.1229,0.1648,-0.2004,-1.5708,False,True,Shotgun
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:48.520,298087,19.0189,-1.7946,0.1815,-0.8850,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:50.531,300098,17.4545,-4.5107,0.1755,0.2790,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:52.545,302112,13.3171,-4.7924,0.1799,-0.1585,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:34:58.595,308162,-10.3550,2.1532,-0.1006,0.0000,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:00.604,310171,-8.6093,-0.1977,-0.9942,-0.5441,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:02.623,312190,-6.0086,-2.4396,-0.9738,-0.2947,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:04.635,314202,-4.1892,-3.0287,0.0203,-0.3642,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:06.649,316216,-7.5471,-1.9241,-0.9733,0.9988,-1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:12.694,322261,12.3112,2.0912,-0.1631,-0.9999,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:14.708,324275,10.7481,0.1106,-0.9739,-0.0658,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:16.718,326285,10.8824,-3.0019,-1.0035,-0.6556,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:18.732,328299,11.5069,-5.7877,0.1982,-0.2752,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:20.753,330320,8.4877,-5.1062,1.9325,0.6986,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:22.764,332332,9.7430,-4.8988,1.3536,0.0096,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:24.775,334342,12.4358,-5.0232,-0.3002,0.3002,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:26.785,336352,10.5448,-6.9417,0.1813,0.2449,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:28.794,338361,8.9905,-5.1585,1.7622,0.5924,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:30.809,340377,10.8657,-2.6509,2.2417,0.2128,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:32.818,342386,12.6074,0.2088,1.1899,0.4189,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:34.833,344400,12.1238,-1.0935,-0.8170,0.9778,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:36.844,346411,10.9849,-3.0870,0.1678,-0.0077,1.5708,False,True,Battle Rifle
Beaver Creek,iSiS RiNsY iSiS,14,10,0,2,3,2025-12-05 22:35:38.856,348424,12.2150,-0.4547,-1.0089,0.9358,1.5708,False,True,Battle Rifle
