MapName,PlayerName,Team,EmblemForeground,EmblemBackground,PrimaryColor,SecondaryColor,TertiaryColor,QuaternaryColor,Timestamp,GameTimeMs,X,Y,Z,FacingYaw,FacingPitch,IsCrouching,IsAirborne,CurrentWeapon
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:00:56.389,2098,11.5129,6.7813,0.0642,-0.4307,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:00:58.407,4117,8.7956,6.9481,-0.0101,0.0691,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:00.420,6130,6.9167,9.6356,1.1838,0.9315,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:02.451,8161,3.3346,12.3167,0.7978,-0.0518,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:04.469,10179,1.6286,12.5130,0.2476,-0.9928,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:06.483,12193,1.1704,13.3604,0.2544,0.7032,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:08.497,14207,3.1472,11.5407,0.9983,-0.5269,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:10.511,16221,2.4978,9.9440,0.3690,0.1812,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:12.524,18234,-1.1927,9.2899,0.0781,0.1977,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:14.537,20247,-4.9584,11.3681,1.0475,0.2803,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:16.581,22291,-8.1464,10.0633,1.4107,-0.9578,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:28.704,34414,8.8920,9.1194,1.9340,-0.8743,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:30.718,36428,10.0559,7.2380,2.2551,-0.9698,1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_red,22,14,1,2,0,2,2025-12-10 05:01:32.732,38442,9.9298,4.9407,2.3672,-0.8923,1.5708,True,True,Battle Rifle
