MapName,PlayerName,Team,EmblemForeground,EmblemBackground,PrimaryColor,SecondaryColor,TertiaryColor,QuaternaryColor,Timestamp,GameTimeMs,X,Y,Z,FacingYaw,FacingPitch,IsCrouching,IsAirborne,CurrentWeapon
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:00:59.701,1,12.3274,6.1784,2.2699,-0.0984,1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:01.725,2025,11.2148,6.1856,2.2317,-0.8778,1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:03.772,4072,11.8943,4.1599,2.2811,0.7485,1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:11.936,12236,-6.9344,10.5546,1.2260,0.4087,-1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:13.996,14296,-7.6073,11.9400,1.2519,0.7589,-1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:16.039,16340,-4.3379,13.7571,2.5571,-0.6275,-1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:18.088,18388,-0.8437,15.3604,3.6506,-0.9962,-1.0285,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:20.150,20450,0.5812,15.2607,3.6566,0.5231,0.6493,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:22.197,22498,-0.7535,15.0463,3.6142,-0.7084,-0.7258,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:24.244,24545,-0.7802,15.2591,3.6440,0.7088,-0.9427,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:26.302,26603,-2.6394,14.5118,3.3307,0.0302,-1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:28.343,28643,-3.5551,13.8637,2.9245,-0.9732,-1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:30.376,30676,-0.6478,15.4875,3.6652,0.5309,-0.7789,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:32.436,32737,-0.2616,15.0024,3.6274,-0.6097,-0.1986,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:34.482,34782,0.4429,13.8164,3.6576,0.0348,0.4467,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:36.525,36826,0.6407,13.8408,3.6764,-0.2026,0.6188,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:38.586,38886,1.9677,14.9454,3.5860,0.2305,1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:40.639,40939,-0.0174,14.6587,3.6401,-0.9859,0.0611,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:42.696,42996,-0.1340,13.1938,3.6651,-0.7130,-0.1762,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:44.740,45040,0.0203,13.4926,3.6012,-0.9831,0.0151,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:46.813,47113,-1.2651,13.9103,3.6293,0.9297,-1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:48.864,49164,0.0538,15.1727,3.6504,-0.6308,0.1118,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:50.897,51197,-0.4842,15.0867,3.6785,-0.6135,-0.5745,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:52.939,53239,-1.4439,15.1211,3.6439,-0.9552,-1.5708,True,True,Battle Rifle
Midship,         Nark,_game_team_red,46,11,11,0,0,11,2025-12-07 20:01:54.976,55277,-2.2380,14.7767,3.4339,-0.7085,-1.5708,True,True,Battle Rifle
