MapName,PlayerName,Team,EmblemForeground,EmblemBackground,PrimaryColor,SecondaryColor,TertiaryColor,QuaternaryColor,Timestamp,GameTimeMs,X,Y,Z,FacingYaw,FacingPitch,IsCrouching,IsAirborne,CurrentWeapon
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:12.535,2066,-3.1013,7.3935,-11.9084,0.7451,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:14.568,4099,-3.2304,8.7088,-12.5457,0.9464,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:16.595,6125,-2.1433,7.8672,-11.6518,-0.9387,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:18.623,8154,-1.4492,3.7922,-10.5237,-0.9977,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:20.648,10179,-1.0833,4.8436,-11.4708,-0.9904,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:22.673,12204,-1.3445,6.4118,-11.5793,0.9717,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:24.727,14258,-1.2633,9.6043,-11.6867,0.9625,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:26.786,16317,-1.4950,11.9469,-7.5528,-0.9987,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:28.830,18361,-1.6541,6.6500,-7.7419,-0.5991,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:30.896,20426,-2.5290,2.4782,-7.3448,0.3561,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:36.984,26514,-3.0981,7.3957,-11.9027,0.7451,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:39.004,28535,-1.8265,10.3116,-11.5920,-0.8049,-1.5708,False,True,Battle Rifle
Lockout,Keylord,_game_team_red,53,31,3,7,4,4,2025-12-07 04:22:41.039,30570,-1.4980,11.3453,-6.5870,-0.9579,-1.5708,False,True,Battle Rifle
