MapName,PlayerName,Team,EmblemForeground,EmblemBackground,PrimaryColor,SecondaryColor,TertiaryColor,QuaternaryColor,Timestamp,GameTimeMs,X,Y,Z,FacingYaw,FacingPitch,IsCrouching,IsAirborne,CurrentWeapon
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:10:45.255,6,-9.4996,-1.6499,-7.7301,0.0000,-1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:10:47.274,2024,-9.4996,-1.6500,-7.7306,0.0445,-1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:10:49.297,4047,-9.7290,-1.5025,-7.7409,0.0391,-1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:10:51.318,6068,-8.5852,-0.9466,-7.7402,-0.1528,-1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:03.515,18265,-2.8322,-1.4468,-10.0401,-0.4193,-1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:15.700,30450,8.1268,-8.1993,-8.0301,0.7772,1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:17.727,32477,5.0273,-7.8114,-8.1821,-0.0867,1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:19.752,34503,1.4059,-7.4099,-8.0494,0.9273,1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:21.782,36532,0.9239,-5.9188,-8.0385,0.8290,1.2729,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:23.816,38566,1.1847,-6.2260,-8.0480,0.5559,1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:25.850,40600,3.5792,-8.2867,-8.2876,0.2859,1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:27.874,42624,4.9476,-6.6554,-8.3397,0.9402,1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:29.900,44650,3.4931,-7.4246,-8.3001,-0.4157,1.5708,False,True,Battle Rifle
Lockout,iSiS RiNsY iSiS,_game_team_blue,41,14,10,0,2,3,2025-12-07 21:11:31.925,46675,0.8080,-5.1885,-8.0560,0.4731,1.0417,False,True,Battle Rifle
