MapName,PlayerName,Team,EmblemForeground,EmblemBackground,PrimaryColor,SecondaryColor,TertiaryColor,QuaternaryColor,Timestamp,GameTimeMs,X,Y,Z,FacingYaw,FacingPitch,IsCrouching,IsAirborne,CurrentWeapon
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:13.782,2,-6.8772,8.9022,0.8966,-0.9178,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:15.831,2050,-6.4364,10.4302,1.2546,0.9165,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:17.877,4097,-4.4244,13.3472,2.4608,-0.7727,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:19.929,6149,-0.9111,15.3513,3.6606,0.5013,-1.3411,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:32.204,18424,-8.9604,0.7405,2.0231,0.9908,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:34.245,20464,-7.6210,-0.5817,1.4777,-0.5770,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:36.294,22514,-5.4019,-1.9668,1.6976,0.9592,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:38.340,24560,-4.5296,-2.2358,2.0551,0.9911,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:40.391,26610,-3.3158,-2.6583,2.7050,0.9122,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:42.434,28653,-1.7973,-3.0048,3.3641,0.9731,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:44.480,30699,-0.7993,-0.5119,3.3307,0.6168,-1.1119,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:46.526,32746,-3.4269,1.6171,0.0747,0.3175,-1.5708,True,True,Battle Rifle
Midship,roasted,_game_team_blue,22,14,1,2,0,2,2025-12-07 17:45:48.571,34790,0.4678,1.4187,0.0202,0.9743,0.5503,True,True,Battle Rifle
